:START_ID,:END_ID,:TYPE,ChapterMatch,Flag
i10cm_66556,i9cm_10249,Backward,,0000
i10cm_66557,i9cm_10249,Backward,,0000
i10cm_66558,i9cm_11234,Backward,,0000
i10cm_66559,i9cm_10249,Backward,,0000
i10cm_66560,i9cm_10249,Backward,,0000
i10cm_66561,i9cm_11234,Backward,,0000
i10cm_66562,i9cm_10249,Backward,,0000
i10cm_66563,i9cm_10249,Backward,,0000
i10cm_66564,i9cm_11234,Backward,,0000
i10cm_66565,i9cm_10249,Backward,,0000
i10cm_66566,i9cm_10249,Backward,,0000
i10cm_66567,i9cm_11234,Backward,,0000
i10cm_66568,i9cm_10218,Backward,,0000
i10cm_66569,i9cm_10218,Backward,,0000
i10cm_66570,i9cm_11234,Backward,,0000
i10cm_66571,i9cm_16445,Backward,,0000
i10cm_66572,i9cm_16445,Backward,,0000
i10cm_66573,i9cm_11234,Backward,,0000
i10cm_66574,i9cm_18074,Backward,,0000
i10cm_66575,i9cm_18074,Backward,,0000
i10cm_66576,i9cm_11234,Backward,,0000
i10cm_66577,i9cm_10218,Backward,,0000
i10cm_66578,i9cm_10218,Backward,,0000
i10cm_66579,i9cm_11234,Backward,,0000
i10cm_66580,i9cm_18074,Backward,,0000
i10cm_66581,i9cm_18074,Backward,,0000
i10cm_66582,i9cm_11234,Backward,,0000
i10cm_66583,i9cm_18074,Backward,,0000
i10cm_66584,i9cm_18074,Backward,,0000
i10cm_66585,i9cm_11234,Backward,,0000
i10cm_66586,i9cm_18074,Backward,,0000
i10cm_66587,i9cm_18074,Backward,,0000
i10cm_66588,i9cm_11234,Backward,,0000
i10cm_66589,i9cm_10219,Backward,,0000
i10cm_66590,i9cm_10219,Backward,,0000
i10cm_66591,i9cm_11234,Backward,,0000
i10cm_66592,i9cm_16446,Backward,,0000
i10cm_66593,i9cm_16446,Backward,,0000
i10cm_66594,i9cm_11234,Backward,,0000
i10cm_66595,i9cm_18075,Backward,,0000
i10cm_66596,i9cm_18075,Backward,,0000
i10cm_66597,i9cm_11234,Backward,,0000
i10cm_66598,i9cm_10219,Backward,,0000
i10cm_66599,i9cm_10219,Backward,,0000
i10cm_66600,i9cm_11234,Backward,,0000
i10cm_66601,i9cm_18075,Backward,,0000
i10cm_66602,i9cm_18075,Backward,,0000
i10cm_66603,i9cm_11234,Backward,,0000
i10cm_66604,i9cm_18075,Backward,,0000
i10cm_66605,i9cm_18075,Backward,,0000
i10cm_66606,i9cm_11234,Backward,,0000
i10cm_66607,i9cm_18075,Backward,,0000
i10cm_66608,i9cm_18075,Backward,,0000
i10cm_66609,i9cm_11234,Backward,,0000
i10cm_66610,i9cm_18049,Backward,,0000
i10cm_66611,i9cm_18049,Backward,,0000
i10cm_66612,i9cm_11234,Backward,,0000
i10cm_66613,i9cm_10202,Backward,,0000
i10cm_66614,i9cm_10202,Backward,,0000
i10cm_66615,i9cm_11234,Backward,,0000
i10cm_66616,i9cm_18076,Backward,,0000
i10cm_66617,i9cm_18076,Backward,,0000
i10cm_66618,i9cm_11234,Backward,,0000
i10cm_66619,i9cm_18062,Backward,,0000
i10cm_66620,i9cm_18062,Backward,,0000
i10cm_66621,i9cm_11234,Backward,,0000
i10cm_66622,i9cm_18076,Backward,,0000
i10cm_66623,i9cm_18076,Backward,,0000
i10cm_66624,i9cm_11234,Backward,,0000
i10cm_66625,i9cm_18076,Backward,,0000
i10cm_66626,i9cm_18076,Backward,,0000
i10cm_66627,i9cm_11234,Backward,,0000
i10cm_66628,i9cm_18076,Backward,,0000
i10cm_66629,i9cm_18076,Backward,,0000
i10cm_66630,i9cm_11234,Backward,,0000
i10cm_66631,i9cm_18047,Backward,,0000
i10cm_66632,i9cm_18047,Backward,,0000
i10cm_66633,i9cm_11234,Backward,,0000
i10cm_66634,i9cm_10203,Backward,,0000
i10cm_66635,i9cm_10203,Backward,,0000
i10cm_66636,i9cm_11234,Backward,,0000
i10cm_66637,i9cm_18077,Backward,,0000
i10cm_66638,i9cm_18077,Backward,,0000
i10cm_66639,i9cm_11234,Backward,,0000
i10cm_66640,i9cm_18047,Backward,,0000
i10cm_66641,i9cm_18047,Backward,,0000
i10cm_66642,i9cm_11234,Backward,,0000
i10cm_66643,i9cm_18077,Backward,,0000
i10cm_66644,i9cm_18077,Backward,,0000
i10cm_66645,i9cm_11234,Backward,,0000
i10cm_66646,i9cm_18077,Backward,,0000
i10cm_66647,i9cm_18077,Backward,,0000
i10cm_66648,i9cm_11234,Backward,,0000
i10cm_66649,i9cm_18077,Backward,,0000
i10cm_66650,i9cm_18077,Backward,,0000
i10cm_66651,i9cm_11234,Backward,,0000
i10cm_66652,i9cm_16444,Backward,,0000
i10cm_66653,i9cm_16444,Backward,,0000
i10cm_66654,i9cm_11234,Backward,,0000
i10cm_66655,i9cm_16444,Backward,,0000
i10cm_66656,i9cm_16444,Backward,,0000
i10cm_66657,i9cm_11234,Backward,,0000
i10cm_66658,i9cm_16444,Backward,,0000
i10cm_66659,i9cm_16444,Backward,,0000
i10cm_66660,i9cm_11234,Backward,,0000
i10cm_66661,i9cm_16444,Backward,,0000
i10cm_66662,i9cm_16444,Backward,,0000
i10cm_66663,i9cm_11234,Backward,,0000
i10cm_66664,i9cm_16444,Backward,,0000
i10cm_66665,i9cm_16444,Backward,,0000
i10cm_66666,i9cm_11234,Backward,,0000
i10cm_66667,i9cm_16444,Backward,,0000
i10cm_66668,i9cm_16444,Backward,,0000
i10cm_66669,i9cm_11234,Backward,,0000
i10cm_66670,i9cm_18041,Backward,,0000
i10cm_66671,i9cm_18041,Backward,,0000
i10cm_66672,i9cm_11234,Backward,,0000
i10cm_66673,i9cm_16444,Backward,,0000
i10cm_66674,i9cm_16444,Backward,,0000
i10cm_66675,i9cm_11234,Backward,,0000
i10cm_66676,i9cm_16457,Backward,,0000
i10cm_66677,i9cm_16457,Backward,,0000
i10cm_66678,i9cm_11234,Backward,,0000
i10cm_66679,i9cm_18039,Backward,,0000
i10cm_66680,i9cm_18039,Backward,,0000
i10cm_66681,i9cm_11234,Backward,,0000
i10cm_66682,i9cm_18049,Backward,,0000
i10cm_66683,i9cm_18049,Backward,,0000
i10cm_66684,i9cm_11234,Backward,,0000
i10cm_66685,i9cm_18049,Backward,,0000
i10cm_66686,i9cm_18049,Backward,,0000
i10cm_66687,i9cm_11234,Backward,,0000
i10cm_66688,i9cm_18049,Backward,,0000
i10cm_66689,i9cm_18049,Backward,,0000
i10cm_66690,i9cm_11234,Backward,,0000
i10cm_66691,i9cm_18049,Backward,,0000
i10cm_66692,i9cm_18049,Backward,,0000
i10cm_66693,i9cm_11234,Backward,,0000
i10cm_66694,i9cm_18049,Backward,,0000
i10cm_66695,i9cm_18049,Backward,,0000
i10cm_66696,i9cm_11234,Backward,,0000
i10cm_66697,i9cm_18049,Backward,,0000
i10cm_66698,i9cm_18049,Backward,,0000
i10cm_66699,i9cm_11234,Backward,,0000
i10cm_66700,i9cm_18049,Backward,,0000
i10cm_66701,i9cm_18049,Backward,,0000
i10cm_66702,i9cm_11234,Backward,,0000
i10cm_66703,i9cm_18049,Backward,,0000
i10cm_66704,i9cm_18049,Backward,,0000
i10cm_66705,i9cm_11234,Backward,,0000
i10cm_66706,i9cm_18049,Backward,,0000
i10cm_66707,i9cm_18049,Backward,,0000
i10cm_66708,i9cm_11234,Backward,,0000
i10cm_66709,i9cm_18049,Backward,,0000
i10cm_66710,i9cm_18049,Backward,,0000
i10cm_66711,i9cm_18025,Backward,,0000
i10cm_66712,i9cm_18047,Backward,,0000
i10cm_66713,i9cm_18047,Backward,,0000
i10cm_66714,i9cm_11234,Backward,,0000
i10cm_66715,i9cm_18078,Backward,,0000
i10cm_66716,i9cm_18078,Backward,,0000
i10cm_66717,i9cm_18025,Backward,,0000
i10cm_66718,i9cm_17543,Backward,,0000
i10cm_66719,i9cm_17543,Backward,,0000
i10cm_66720,i9cm_11234,Backward,,0000
i10cm_66721,i9cm_17543,Backward,,0000
i10cm_66722,i9cm_17543,Backward,,0000
i10cm_66723,i9cm_11234,Backward,,0000
i10cm_66724,i9cm_17543,Backward,,0000
i10cm_66725,i9cm_17543,Backward,,0000
i10cm_66726,i9cm_11234,Backward,,0000
i10cm_66727,i9cm_18079,Backward,,0000
i10cm_66728,i9cm_18079,Backward,,0000
i10cm_66729,i9cm_18025,Backward,,0000
i10cm_66730,i9cm_18079,Backward,,0000
i10cm_66731,i9cm_18079,Backward,,0000
i10cm_66732,i9cm_18025,Backward,,0000
i10cm_66733,i9cm_18079,Backward,,0000
i10cm_66734,i9cm_18079,Backward,,0000
i10cm_66735,i9cm_18025,Backward,,0000
i10cm_66736,i9cm_18079,Backward,,0000
i10cm_66737,i9cm_18079,Backward,,0000
i10cm_66738,i9cm_18025,Backward,,0000
i10cm_66739,i9cm_18079,Backward,,0000
i10cm_66740,i9cm_18079,Backward,,0000
i10cm_66741,i9cm_18025,Backward,,0000
i10cm_66742,i9cm_18079,Backward,,0000
i10cm_66743,i9cm_18079,Backward,,0000
i10cm_66744,i9cm_18025,Backward,,0000
i10cm_66745,i9cm_18079,Backward,,0000
i10cm_66746,i9cm_18079,Backward,,0000
i10cm_66747,i9cm_18025,Backward,,0000
i10cm_66748,i9cm_18079,Backward,,0000
i10cm_66749,i9cm_18079,Backward,,0000
i10cm_66750,i9cm_18025,Backward,,0000
i10cm_66751,i9cm_18079,Backward,,0000
i10cm_66752,i9cm_18079,Backward,,0000
i10cm_66753,i9cm_18025,Backward,,0000
i10cm_66754,i9cm_18079,Backward,,0000
i10cm_66755,i9cm_18079,Backward,,0000
i10cm_66756,i9cm_18025,Backward,,0000
i10cm_66757,i9cm_18079,Backward,,0000
i10cm_66758,i9cm_18079,Backward,,0000
i10cm_66759,i9cm_18025,Backward,,0000
i10cm_66760,i9cm_18079,Backward,,0000
i10cm_66761,i9cm_18079,Backward,,0000
i10cm_66762,i9cm_18025,Backward,,0000
i10cm_66763,i9cm_18079,Backward,,0000
i10cm_66764,i9cm_18079,Backward,,0000
i10cm_66765,i9cm_18025,Backward,,0000
i10cm_66766,i9cm_18079,Backward,,0000
i10cm_66767,i9cm_18079,Backward,,0000
i10cm_66768,i9cm_18025,Backward,,0000
i10cm_66769,i9cm_18079,Backward,,0000
i10cm_66770,i9cm_18079,Backward,,0000
i10cm_66771,i9cm_18025,Backward,,0000
i10cm_66772,i9cm_18079,Backward,,0000
i10cm_66773,i9cm_18079,Backward,,0000
i10cm_66774,i9cm_18025,Backward,,0000
i10cm_66775,i9cm_18079,Backward,,0000
i10cm_66776,i9cm_18079,Backward,,0000
i10cm_66777,i9cm_18025,Backward,,0000
i10cm_66778,i9cm_18079,Backward,,0000
i10cm_66779,i9cm_18079,Backward,,0000
i10cm_66780,i9cm_18025,Backward,,0000
i10cm_66781,i9cm_18079,Backward,,0000
i10cm_66782,i9cm_18079,Backward,,0000
i10cm_66783,i9cm_18025,Backward,,0000
i10cm_66784,i9cm_18079,Backward,,0000
i10cm_66785,i9cm_18079,Backward,,0000
i10cm_66786,i9cm_18025,Backward,,0000
i10cm_66787,i9cm_18079,Backward,,0000
i10cm_66788,i9cm_18079,Backward,,0000
i10cm_66789,i9cm_18025,Backward,,0000
i10cm_66790,i9cm_18079,Backward,,0000
i10cm_66791,i9cm_18079,Backward,,0000
i10cm_66792,i9cm_18025,Backward,,0000
i10cm_66793,i9cm_18079,Backward,,0000
i10cm_66794,i9cm_18079,Backward,,0000
i10cm_66795,i9cm_18025,Backward,,0000
i10cm_66796,i9cm_18079,Backward,,0000
i10cm_66797,i9cm_18079,Backward,,0000
i10cm_66798,i9cm_18025,Backward,,0000
i10cm_66799,i9cm_18079,Backward,,0000
i10cm_66800,i9cm_18079,Backward,,0000
i10cm_66801,i9cm_18025,Backward,,0000
i10cm_66802,i9cm_18079,Backward,,0000
i10cm_66803,i9cm_18079,Backward,,0000
i10cm_66804,i9cm_18025,Backward,,0000
i10cm_66805,i9cm_18079,Backward,,0000
i10cm_66806,i9cm_18079,Backward,,0000
i10cm_66807,i9cm_18025,Backward,,0000
i10cm_66808,i9cm_18079,Backward,,0000
i10cm_66809,i9cm_18079,Backward,,0000
i10cm_66810,i9cm_18025,Backward,,0000
i10cm_66811,i9cm_18079,Backward,,0000
i10cm_66812,i9cm_18079,Backward,,0000
i10cm_66813,i9cm_18025,Backward,,0000
i10cm_66814,i9cm_18079,Backward,,0000
i10cm_66815,i9cm_18079,Backward,,0000
i10cm_66816,i9cm_18025,Backward,,0000
i10cm_66817,i9cm_18079,Backward,,0000
i10cm_66818,i9cm_18079,Backward,,0000
i10cm_66819,i9cm_18025,Backward,,0000
i10cm_66820,i9cm_18079,Backward,,0000
i10cm_66821,i9cm_18079,Backward,,0000
i10cm_66822,i9cm_18025,Backward,,0000
i10cm_66823,i9cm_18079,Backward,,0000
i10cm_66824,i9cm_18079,Backward,,0000
i10cm_66825,i9cm_18025,Backward,,0000
i10cm_66826,i9cm_18079,Backward,,0000
i10cm_66827,i9cm_18079,Backward,,0000
i10cm_66828,i9cm_18025,Backward,,0000
i10cm_66829,i9cm_18079,Backward,,0000
i10cm_66830,i9cm_18079,Backward,,0000
i10cm_66831,i9cm_18025,Backward,,0000
i10cm_66832,i9cm_18079,Backward,,0000
i10cm_66833,i9cm_18079,Backward,,0000
i10cm_66834,i9cm_18025,Backward,,0000
i10cm_66835,i9cm_18079,Backward,,0000
i10cm_66836,i9cm_18079,Backward,,0000
i10cm_66837,i9cm_18025,Backward,,0000
i10cm_66838,i9cm_18079,Backward,,0000
i10cm_66839,i9cm_18079,Backward,,0000
i10cm_66840,i9cm_18025,Backward,,0000
i10cm_66841,i9cm_18079,Backward,,0000
i10cm_66842,i9cm_18079,Backward,,0000
i10cm_66843,i9cm_18025,Backward,,0000
i10cm_66844,i9cm_18079,Backward,,0000
i10cm_66845,i9cm_18079,Backward,,0000
i10cm_66846,i9cm_18025,Backward,,0000
i10cm_66847,i9cm_18079,Backward,,0000
i10cm_66848,i9cm_18079,Backward,,0000
i10cm_66849,i9cm_18025,Backward,,0000
i10cm_66850,i9cm_18079,Backward,,0000
i10cm_66851,i9cm_18079,Backward,,0000
i10cm_66852,i9cm_18025,Backward,,0000
i10cm_66853,i9cm_18079,Backward,,0000
i10cm_66854,i9cm_18079,Backward,,0000
i10cm_66855,i9cm_18025,Backward,,0000
i10cm_66856,i9cm_18079,Backward,,0000
i10cm_66857,i9cm_18079,Backward,,0000
i10cm_66858,i9cm_18025,Backward,,0000
i10cm_66859,i9cm_18079,Backward,,0000
i10cm_66860,i9cm_18079,Backward,,0000
i10cm_66861,i9cm_18025,Backward,,0000
i10cm_66862,i9cm_18079,Backward,,0000
i10cm_66863,i9cm_18079,Backward,,0000
i10cm_66864,i9cm_18025,Backward,,0000
i10cm_66865,i9cm_18079,Backward,,0000
i10cm_66866,i9cm_18079,Backward,,0000
i10cm_66867,i9cm_18025,Backward,,0000
i10cm_66868,i9cm_18079,Backward,,0000
i10cm_66869,i9cm_18079,Backward,,0000
i10cm_66870,i9cm_18025,Backward,,0000
i10cm_66871,i9cm_15658,Backward,,0000
i10cm_66872,i9cm_15658,Backward,,0000
i10cm_66873,i9cm_18025,Backward,,0000
i10cm_66874,i9cm_15658,Backward,,0000
i10cm_66875,i9cm_15658,Backward,,0000
i10cm_66876,i9cm_18025,Backward,,0000
i10cm_66877,i9cm_15658,Backward,,0000
i10cm_66878,i9cm_15658,Backward,,0000
i10cm_66879,i9cm_18025,Backward,,0000
i10cm_66880,i9cm_15658,Backward,,0000
i10cm_66881,i9cm_15658,Backward,,0000
i10cm_66882,i9cm_18025,Backward,,0000
i10cm_66883,i9cm_15658,Backward,,0000
i10cm_66884,i9cm_15658,Backward,,0000
i10cm_66885,i9cm_18025,Backward,,0000
i10cm_66886,i9cm_15658,Backward,,0000
i10cm_66887,i9cm_15658,Backward,,0000
i10cm_66888,i9cm_18025,Backward,,0000
i10cm_66889,i9cm_15658,Backward,,0000
i10cm_66890,i9cm_15658,Backward,,0000
i10cm_66891,i9cm_18025,Backward,,0000
i10cm_66892,i9cm_15658,Backward,,0000
i10cm_66893,i9cm_15658,Backward,,0000
i10cm_66894,i9cm_18025,Backward,,0000
i10cm_66895,i9cm_15658,Backward,,0000
i10cm_66896,i9cm_15658,Backward,,0000
i10cm_66897,i9cm_18025,Backward,,0000
i10cm_66898,i9cm_15658,Backward,,0000
i10cm_66899,i9cm_15658,Backward,,0000
i10cm_66900,i9cm_18025,Backward,,0000
i10cm_66901,i9cm_15658,Backward,,0000
i10cm_66902,i9cm_15658,Backward,,0000
i10cm_66903,i9cm_18025,Backward,,0000
i10cm_66904,i9cm_15658,Backward,,0000
i10cm_66905,i9cm_15658,Backward,,0000
i10cm_66906,i9cm_18025,Backward,,0000
i10cm_66907,i9cm_15658,Backward,,0000
i10cm_66908,i9cm_15658,Backward,,0000
i10cm_66909,i9cm_18025,Backward,,0000
i10cm_66910,i9cm_15658,Backward,,0000
i10cm_66911,i9cm_15658,Backward,,0000
i10cm_66912,i9cm_18025,Backward,,0000
i10cm_66913,i9cm_15658,Backward,,0000
i10cm_66914,i9cm_15658,Backward,,0000
i10cm_66915,i9cm_18025,Backward,,0000
i10cm_66916,i9cm_15658,Backward,,0000
i10cm_66917,i9cm_15658,Backward,,0000
i10cm_66918,i9cm_18025,Backward,,0000
i10cm_66919,i9cm_15658,Backward,,0000
i10cm_66920,i9cm_15658,Backward,,0000
i10cm_66921,i9cm_18025,Backward,,0000
i10cm_66922,i9cm_15658,Backward,,0000
i10cm_66923,i9cm_15658,Backward,,0000
i10cm_66924,i9cm_18025,Backward,,0000
i10cm_66925,i9cm_15658,Backward,,0000
i10cm_66926,i9cm_15658,Backward,,0000
i10cm_66927,i9cm_18025,Backward,,0000
i10cm_66928,i9cm_15658,Backward,,0000
i10cm_66929,i9cm_15658,Backward,,0000
i10cm_66930,i9cm_18025,Backward,,0000
i10cm_66931,i9cm_15658,Backward,,0000
i10cm_66932,i9cm_15658,Backward,,0000
i10cm_66933,i9cm_18025,Backward,,0000
i10cm_66934,i9cm_15658,Backward,,0000
i10cm_66935,i9cm_15658,Backward,,0000
i10cm_66936,i9cm_18025,Backward,,0000
i10cm_66937,i9cm_15658,Backward,,0000
i10cm_66938,i9cm_15658,Backward,,0000
i10cm_66939,i9cm_18025,Backward,,0000
i10cm_66940,i9cm_15658,Backward,,0000
i10cm_66941,i9cm_15658,Backward,,0000
i10cm_66942,i9cm_18025,Backward,,0000
i10cm_66943,i9cm_15658,Backward,,0000
i10cm_66944,i9cm_15658,Backward,,0000
i10cm_66945,i9cm_18025,Backward,,0000
i10cm_66946,i9cm_15658,Backward,,0000
i10cm_66947,i9cm_15658,Backward,,0000
i10cm_66948,i9cm_18025,Backward,,0000
i10cm_66949,i9cm_15658,Backward,,0000
i10cm_66950,i9cm_15658,Backward,,0000
i10cm_66951,i9cm_18025,Backward,,0000
i10cm_66952,i9cm_15658,Backward,,0000
i10cm_66953,i9cm_15658,Backward,,0000
i10cm_66954,i9cm_18025,Backward,,0000
i10cm_66955,i9cm_15658,Backward,,0000
i10cm_66956,i9cm_15658,Backward,,0000
i10cm_66957,i9cm_18025,Backward,,0000
i10cm_66958,i9cm_15658,Backward,,0000
i10cm_66959,i9cm_15658,Backward,,0000
i10cm_66960,i9cm_18025,Backward,,0000
i10cm_66961,i9cm_15658,Backward,,0000
i10cm_66962,i9cm_15658,Backward,,0000
i10cm_66963,i9cm_18025,Backward,,0000
i10cm_66964,i9cm_15658,Backward,,0000
i10cm_66965,i9cm_15658,Backward,,0000
i10cm_66966,i9cm_18025,Backward,,0000
i10cm_66967,i9cm_15658,Backward,,0000
i10cm_66968,i9cm_15658,Backward,,0000
i10cm_66969,i9cm_18025,Backward,,0000
i10cm_66970,i9cm_15658,Backward,,0000
i10cm_66971,i9cm_15658,Backward,,0000
i10cm_66972,i9cm_18025,Backward,,0000
i10cm_66973,i9cm_15658,Backward,,0000
i10cm_66974,i9cm_15658,Backward,,0000
i10cm_66975,i9cm_18025,Backward,,0000
i10cm_66976,i9cm_15658,Backward,,0000
i10cm_66977,i9cm_15658,Backward,,0000
i10cm_66978,i9cm_18025,Backward,,0000
i10cm_66979,i9cm_15658,Backward,,0000
i10cm_66980,i9cm_15658,Backward,,0000
i10cm_66981,i9cm_18025,Backward,,0000
i10cm_66982,i9cm_15658,Backward,,0000
i10cm_66983,i9cm_15658,Backward,,0000
i10cm_66984,i9cm_18025,Backward,,0000
i10cm_66985,i9cm_15658,Backward,,0000
i10cm_66986,i9cm_15658,Backward,,0000
i10cm_66987,i9cm_18025,Backward,,0000
i10cm_66988,i9cm_15658,Backward,,0000
i10cm_66989,i9cm_15658,Backward,,0000
i10cm_66990,i9cm_18025,Backward,,0000
i10cm_66991,i9cm_15658,Backward,,0000
i10cm_66992,i9cm_15658,Backward,,0000
i10cm_66993,i9cm_18025,Backward,,0000
i10cm_66994,i9cm_15658,Backward,,0000
i10cm_66995,i9cm_15658,Backward,,0000
i10cm_66996,i9cm_18025,Backward,,0000
i10cm_66997,i9cm_15658,Backward,,0000
i10cm_66998,i9cm_15658,Backward,,0000
i10cm_66999,i9cm_18025,Backward,,0000
i10cm_67000,i9cm_15658,Backward,,0000
i10cm_67001,i9cm_15658,Backward,,0000
i10cm_67002,i9cm_18025,Backward,,0000
i10cm_67003,i9cm_15658,Backward,,0000
i10cm_67004,i9cm_15658,Backward,,0000
i10cm_67005,i9cm_18025,Backward,,0000
i10cm_67006,i9cm_15658,Backward,,0000
i10cm_67007,i9cm_15658,Backward,,0000
i10cm_67008,i9cm_18025,Backward,,0000
i10cm_67009,i9cm_15658,Backward,,0000
i10cm_67010,i9cm_15658,Backward,,0000
i10cm_67011,i9cm_18025,Backward,,0000
i10cm_67012,i9cm_18080,Backward,,0000
i10cm_67013,i9cm_18080,Backward,,0000
i10cm_67014,i9cm_18025,Backward,,0000
i10cm_67015,i9cm_18080,Backward,,0000
i10cm_67016,i9cm_18080,Backward,,0000
i10cm_67017,i9cm_18025,Backward,,0000
i10cm_67018,i9cm_18080,Backward,,0000
i10cm_67019,i9cm_18080,Backward,,0000
i10cm_67020,i9cm_18025,Backward,,0000
i10cm_67021,i9cm_18080,Backward,,0000
i10cm_67022,i9cm_18080,Backward,,0000
i10cm_67023,i9cm_18025,Backward,,0000
i10cm_67024,i9cm_18080,Backward,,0000
i10cm_67025,i9cm_18080,Backward,,0000
i10cm_67026,i9cm_18025,Backward,,0000
i10cm_67027,i9cm_18080,Backward,,0000
i10cm_67028,i9cm_18080,Backward,,0000
i10cm_67029,i9cm_18025,Backward,,0000
i10cm_67030,i9cm_18080,Backward,,0000
i10cm_67031,i9cm_18080,Backward,,0000
i10cm_67032,i9cm_18025,Backward,,0000
i10cm_67033,i9cm_18080,Backward,,0000
i10cm_67034,i9cm_18080,Backward,,0000
i10cm_67035,i9cm_18025,Backward,,0000
i10cm_67036,i9cm_18080,Backward,,0000
i10cm_67037,i9cm_18080,Backward,,0000
i10cm_67038,i9cm_18025,Backward,,0000
i10cm_67039,i9cm_18080,Backward,,0000
i10cm_67040,i9cm_18080,Backward,,0000
i10cm_67041,i9cm_18025,Backward,,0000
i10cm_67042,i9cm_18080,Backward,,0000
i10cm_67043,i9cm_18080,Backward,,0000
i10cm_67044,i9cm_18025,Backward,,0000
i10cm_67045,i9cm_18080,Backward,,0000
i10cm_67046,i9cm_18080,Backward,,0000
i10cm_67047,i9cm_18025,Backward,,0000
i10cm_67048,i9cm_18080,Backward,,0000
i10cm_67049,i9cm_18080,Backward,,0000
i10cm_67050,i9cm_18025,Backward,,0000
i10cm_67051,i9cm_18080,Backward,,0000
i10cm_67052,i9cm_18080,Backward,,0000
i10cm_67053,i9cm_18025,Backward,,0000
i10cm_67054,i9cm_18080,Backward,,0000
i10cm_67055,i9cm_18080,Backward,,0000
i10cm_67056,i9cm_18025,Backward,,0000
i10cm_67057,i9cm_18080,Backward,,0000
i10cm_67058,i9cm_18080,Backward,,0000
i10cm_67059,i9cm_18025,Backward,,0000
i10cm_67060,i9cm_18080,Backward,,0000
i10cm_67061,i9cm_18080,Backward,,0000
i10cm_67062,i9cm_18025,Backward,,0000
i10cm_67063,i9cm_18080,Backward,,0000
i10cm_67064,i9cm_18080,Backward,,0000
i10cm_67065,i9cm_18025,Backward,,0000
i10cm_67066,i9cm_18080,Backward,,0000
i10cm_67067,i9cm_18080,Backward,,0000
i10cm_67068,i9cm_18025,Backward,,0000
i10cm_67069,i9cm_18080,Backward,,0000
i10cm_67070,i9cm_18080,Backward,,0000
i10cm_67071,i9cm_18025,Backward,,0000
i10cm_67072,i9cm_18080,Backward,,0000
i10cm_67073,i9cm_18080,Backward,,0000
i10cm_67074,i9cm_18025,Backward,,0000
i10cm_67075,i9cm_18080,Backward,,0000
i10cm_67076,i9cm_18080,Backward,,0000
i10cm_67077,i9cm_18025,Backward,,0000
i10cm_67078,i9cm_18080,Backward,,0000
i10cm_67079,i9cm_18080,Backward,,0000
i10cm_67080,i9cm_18025,Backward,,0000
i10cm_67081,i9cm_18080,Backward,,0000
i10cm_67082,i9cm_18080,Backward,,0000
i10cm_67083,i9cm_18025,Backward,,0000
i10cm_67084,i9cm_18080,Backward,,0000
i10cm_67085,i9cm_18080,Backward,,0000
i10cm_67086,i9cm_18025,Backward,,0000
i10cm_67087,i9cm_18080,Backward,,0000
i10cm_67088,i9cm_18080,Backward,,0000
i10cm_67089,i9cm_18025,Backward,,0000
i10cm_67090,i9cm_18080,Backward,,0000
i10cm_67091,i9cm_18080,Backward,,0000
i10cm_67092,i9cm_18025,Backward,,0000
i10cm_67093,i9cm_18080,Backward,,0000
i10cm_67094,i9cm_18080,Backward,,0000
i10cm_67095,i9cm_18025,Backward,,0000
i10cm_67096,i9cm_18081,Backward,,0000
i10cm_67097,i9cm_18081,Backward,,0000
i10cm_67098,i9cm_18025,Backward,,0000
i10cm_67099,i9cm_18081,Backward,,0000
i10cm_67100,i9cm_18081,Backward,,0000
i10cm_67101,i9cm_18025,Backward,,0000
i10cm_67102,i9cm_18081,Backward,,0000
i10cm_67103,i9cm_18081,Backward,,0000
i10cm_67104,i9cm_18025,Backward,,0000
i10cm_67105,i9cm_18081,Backward,,0000
i10cm_67106,i9cm_18081,Backward,,0000
i10cm_67107,i9cm_18025,Backward,,0000
i10cm_67108,i9cm_18081,Backward,,0000
i10cm_67109,i9cm_18081,Backward,,0000
i10cm_67110,i9cm_18025,Backward,,0000
i10cm_67111,i9cm_18081,Backward,,0000
i10cm_67112,i9cm_18081,Backward,,0000
i10cm_67113,i9cm_18025,Backward,,0000
i10cm_67114,i9cm_18081,Backward,,0000
i10cm_67115,i9cm_18081,Backward,,0000
i10cm_67116,i9cm_18025,Backward,,0000
i10cm_67117,i9cm_18081,Backward,,0000
i10cm_67118,i9cm_18081,Backward,,0000
i10cm_67119,i9cm_18025,Backward,,0000
i10cm_67120,i9cm_18081,Backward,,0000
i10cm_67121,i9cm_18081,Backward,,0000
i10cm_67122,i9cm_18025,Backward,,0000
i10cm_67123,i9cm_18081,Backward,,0000
i10cm_67124,i9cm_18081,Backward,,0000
i10cm_67125,i9cm_18025,Backward,,0000
i10cm_67126,i9cm_18081,Backward,,0000
i10cm_67127,i9cm_18081,Backward,,0000
i10cm_67128,i9cm_18025,Backward,,0000
i10cm_67129,i9cm_18081,Backward,,0000
i10cm_67130,i9cm_18081,Backward,,0000
i10cm_67131,i9cm_18025,Backward,,0000
i10cm_67132,i9cm_16461,Backward,,0000
i10cm_67133,i9cm_16461,Backward,,0000
i10cm_67134,i9cm_18025,Backward,,0000
i10cm_67135,i9cm_16461,Backward,,0000
i10cm_67136,i9cm_16461,Backward,,0000
i10cm_67137,i9cm_18025,Backward,,0000
